CustomerID,source_run_generated_at,Recency,Frequency,Monetary,avg_basket_value,unique_products,DominantCountry,churn_probability,churn_prediction,churn_risk_tier,churn_label,segment,segment_churn_rate,anomaly_flag,anomaly_score,customer_value_tier,priority_rank,priority_score,recommended_action,action_reason,retention_offer_type,cross_sell_signal,next_best_offer
16968,2026-06-03T04:00:35+00:00,7,1,253.31,253.31,15,United Kingdom,0.5013970504088369,1,Medium,1,0,0.9003,False,,Low,2635,50,Monitor / Standard nurture,No urgent signal,None,No,
14517,2026-06-03T04:00:35+00:00,41,1,252.45,252.45,14,United Kingdom,0.5525268751901856,1,Medium,0,0,0.9003,False,,Low,2636,50,Monitor / Standard nurture,No urgent signal,None,No,
13645,2026-06-03T04:00:35+00:00,20,1,252.1,252.1,5,United Kingdom,0.5386367574573575,1,Medium,1,0,0.9003,False,,Low,2637,50,Monitor / Standard nurture,No urgent signal,None,No,
13606,2026-06-03T04:00:35+00:00,143,2,251.62,125.81,37,United Kingdom,0.547658305292486,1,Medium,0,0,0.9003,False,,Low,2638,50,Monitor / Standard nurture,No urgent signal,None,No,
14501,2026-06-03T04:00:35+00:00,83,2,251.21,125.605,9,United Kingdom,0.5498073547366698,1,Medium,1,0,0.9003,False,,Low,2639,50,Monitor / Standard nurture,No urgent signal,None,No,
14731,2026-06-03T04:00:35+00:00,105,2,251.02,125.51,23,United Kingdom,0.5344405220618033,1,Medium,0,0,0.9003,False,,Low,2640,50,Monitor / Standard nurture,No urgent signal,None,No,
12571,2026-06-03T04:00:35+00:00,21,1,248.35,248.35,14,France,0.4339857781228309,0,Medium,0,0,0.9003,False,,Low,2641,50,Monitor / Standard nurture,No urgent signal,None,No,
12596,2026-06-03T04:00:35+00:00,142,1,247.45,247.45,15,Spain,0.6984595037395269,1,Medium,0,0,0.9003,False,,Low,2642,50,Monitor / Standard nurture,No urgent signal,None,No,
16927,2026-06-03T04:00:35+00:00,15,3,247.37,82.45666666666666,5,United Kingdom,0.44282459777481464,0,Medium,1,0,0.9003,False,,Low,2643,50,Monitor / Standard nurture,No urgent signal,None,No,
17278,2026-06-03T04:00:35+00:00,141,2,246.24,123.12,17,United Kingdom,0.5834910946095946,1,Medium,1,0,0.9003,False,,Low,2644,50,Monitor / Standard nurture,No urgent signal,None,No,
17898,2026-06-03T04:00:35+00:00,107,3,245.96,81.98666666666666,41,United Kingdom,0.48232083560252675,0,Medium,0,0,0.9003,False,,Low,2645,50,Monitor / Standard nurture,No urgent signal,None,No,
15036,2026-06-03T04:00:35+00:00,77,2,245.87,122.935,49,United Kingdom,0.48029149156471995,0,Medium,0,0,0.9003,False,,Low,2646,50,Monitor / Standard nurture,No urgent signal,None,No,
15840,2026-06-03T04:00:35+00:00,72,1,245.34,245.34,17,United Kingdom,0.5349395514828137,1,Medium,0,0,0.9003,False,,Low,2647,50,Monitor / Standard nurture,No urgent signal,None,No,
15776,2026-06-03T04:00:35+00:00,33,1,245.22,245.22,18,United Kingdom,0.511574239605613,1,Medium,1,0,0.9003,False,,Low,2648,50,Monitor / Standard nurture,No urgent signal,None,No,
13621,2026-06-03T04:00:35+00:00,16,1,244.85,244.85,19,United Kingdom,0.45755940417808283,0,Medium,1,0,0.9003,False,,Low,2649,50,Monitor / Standard nurture,No urgent signal,None,No,
12904,2026-06-03T04:00:35+00:00,72,1,244.69,244.69,32,United Kingdom,0.526239618531309,1,Medium,0,0,0.9003,False,,Low,2650,50,Monitor / Standard nurture,No urgent signal,None,No,
12816,2026-06-03T04:00:35+00:00,76,1,243.55,243.55,15,Poland,0.656461271170963,1,Medium,0,0,0.9003,False,,Low,2651,50,Monitor / Standard nurture,No urgent signal,None,No,
13669,2026-06-03T04:00:35+00:00,49,2,243.15,121.575,8,United Kingdom,0.5149503176064602,1,Medium,0,0,0.9003,False,,Low,2652,50,Monitor / Standard nurture,No urgent signal,None,No,
15543,2026-06-03T04:00:35+00:00,188,2,242.84,121.42,50,United Kingdom,0.5984669227615262,1,Medium,1,0,0.9003,False,,Low,2653,50,Monitor / Standard nurture,No urgent signal,None,No,
12384,2026-06-03T04:00:35+00:00,21,1,242.59,242.59,14,Switzerland,0.6090565605581774,1,Medium,0,0,0.9003,False,,Low,2654,50,Monitor / Standard nurture,No urgent signal,None,No,
14523,2026-06-03T04:00:35+00:00,8,1,241.09,241.09,12,United Kingdom,0.47764847296282803,0,Medium,1,0,0.9003,False,,Low,2655,50,Monitor / Standard nurture,No urgent signal,None,No,
16427,2026-06-03T04:00:35+00:00,163,2,241.06,120.53,8,United Kingdom,0.6415179919852868,1,Medium,1,0,0.9003,False,,Low,2656,50,Monitor / Standard nurture,No urgent signal,None,No,
14586,2026-06-03T04:00:35+00:00,176,1,240.24,240.24,19,United Kingdom,0.6246512333983174,1,Medium,1,0,0.9003,False,,Low,2657,50,Monitor / Standard nurture,No urgent signal,None,No,
13570,2026-06-03T04:00:35+00:00,143,1,239.49,239.49,27,United Kingdom,0.6116708497199916,1,Medium,1,0,0.9003,False,,Low,2658,50,Monitor / Standard nurture,No urgent signal,None,No,
18040,2026-06-03T04:00:35+00:00,145,1,239.0,239.0,12,United Kingdom,0.6599968980196206,1,Medium,0,0,0.9003,False,,Low,2659,50,Monitor / Standard nurture,No urgent signal,None,No,
12561,2026-06-03T04:00:35+00:00,202,1,238.85,238.85,16,Germany,0.629537469077896,1,Medium,1,0,0.9003,False,,Low,2660,50,Monitor / Standard nurture,No urgent signal,None,No,
15440,2026-06-03T04:00:35+00:00,36,2,237.66,118.83,25,United Kingdom,0.4683881380520057,0,Medium,0,0,0.9003,False,,Low,2661,50,Monitor / Standard nurture,No urgent signal,None,No,
17877,2026-06-03T04:00:35+00:00,70,1,237.61,237.61,12,United Kingdom,0.5805520576877061,1,Medium,1,0,0.9003,False,,Low,2662,50,Monitor / Standard nurture,No urgent signal,None,No,
15119,2026-06-03T04:00:35+00:00,145,1,237.4,237.4,14,United Kingdom,0.6576613012025342,1,Medium,1,0,0.9003,False,,Low,2663,50,Monitor / Standard nurture,No urgent signal,None,No,
15457,2026-06-03T04:00:35+00:00,162,1,237.07,237.07,56,United Kingdom,0.6113091661832221,1,Medium,1,0,0.9003,False,,Low,2664,50,Monitor / Standard nurture,No urgent signal,None,No,
13525,2026-06-03T04:00:35+00:00,148,1,236.48,236.48,2,United Kingdom,0.6960747242985934,1,Medium,0,0,0.9003,False,,Low,2665,50,Monitor / Standard nurture,No urgent signal,None,No,
15315,2026-06-03T04:00:35+00:00,16,1,233.54,233.54,16,United Kingdom,0.4745729616200771,0,Medium,0,0,0.9003,False,,Low,2666,50,Monitor / Standard nurture,No urgent signal,None,No,
16302,2026-06-03T04:00:35+00:00,26,1,233.22,233.22,11,United Kingdom,0.5182907326878772,1,Medium,1,0,0.9003,False,,Low,2667,50,Monitor / Standard nurture,No urgent signal,None,No,
12732,2026-06-03T04:00:35+00:00,79,1,233.21,233.21,12,France,0.5259683131941277,1,Medium,1,0,0.9003,False,,Low,2668,50,Monitor / Standard nurture,No urgent signal,None,No,
18213,2026-06-03T04:00:35+00:00,136,1,232.48,232.48,15,United Kingdom,0.6137191636061169,1,Medium,1,0,0.9003,False,,Low,2669,50,Monitor / Standard nurture,No urgent signal,None,No,
17917,2026-06-03T04:00:35+00:00,156,2,232.41,116.205,57,United Kingdom,0.5680972472198755,1,Medium,0,0,0.9003,False,,Low,2670,50,Monitor / Standard nurture,No urgent signal,None,No,
18002,2026-06-03T04:00:35+00:00,275,4,229.92,57.48,52,United Kingdom,0.6630311742238095,1,Medium,1,0,0.9003,False,,Low,2671,50,Monitor / Standard nurture,No urgent signal,None,No,
15528,2026-06-03T04:00:35+00:00,154,1,229.33,229.33,26,United Kingdom,0.6343613149108115,1,Medium,1,0,0.9003,False,,Low,2672,50,Monitor / Standard nurture,No urgent signal,None,No,
15897,2026-06-03T04:00:35+00:00,94,2,226.99,113.495,17,United Kingdom,0.5226023232388342,1,Medium,1,0,0.9003,False,,Low,2673,50,Monitor / Standard nurture,No urgent signal,None,No,
15866,2026-06-03T04:00:35+00:00,1,1,224.53,224.53,43,United Kingdom,0.4463240705233879,0,Medium,1,0,0.9003,False,,Low,2674,50,Monitor / Standard nurture,No urgent signal,None,No,
12930,2026-06-03T04:00:35+00:00,71,1,221.56,221.56,14,United Kingdom,0.5735112569879495,1,Medium,0,0,0.9003,False,,Low,2675,50,Monitor / Standard nurture,No urgent signal,None,No,
12821,2026-06-03T04:00:35+00:00,114,2,220.8,110.4,13,United Kingdom,0.5720643019152485,1,Medium,1,0,0.9003,False,,Low,2676,50,Monitor / Standard nurture,No urgent signal,None,No,
17711,2026-06-03T04:00:35+00:00,189,1,220.53000000000003,220.53000000000003,13,United Kingdom,0.6978467293333603,1,Medium,0,0,0.9003,False,,Low,2677,50,Monitor / Standard nurture,No urgent signal,None,No,
14271,2026-06-03T04:00:35+00:00,125,2,219.13,109.565,38,United Kingdom,0.5461070082109438,1,Medium,1,0,0.9003,False,,Low,2678,50,Monitor / Standard nurture,No urgent signal,None,No,
17619,2026-06-03T04:00:35+00:00,212,1,218.52,218.52,71,United Kingdom,0.6567305609213555,1,Medium,1,0,0.9003,False,,Low,2679,50,Monitor / Standard nurture,No urgent signal,None,No,
17217,2026-06-03T04:00:35+00:00,134,2,218.0,109.0,27,United Kingdom,0.5851804730264824,1,Medium,1,0,0.9003,False,,Low,2680,50,Monitor / Standard nurture,No urgent signal,None,No,
13404,2026-06-03T04:00:35+00:00,112,1,217.81,217.81,9,United Kingdom,0.6362924078899795,1,Medium,1,0,0.9003,False,,Low,2681,50,Monitor / Standard nurture,No urgent signal,None,No,
17715,2026-06-03T04:00:35+00:00,100,2,217.6,108.8,1,United Kingdom,0.617664271557078,1,Medium,1,0,0.9003,False,,Low,2682,50,Monitor / Standard nurture,No urgent signal,None,No,
17060,2026-06-03T04:00:35+00:00,166,1,217.28000000000003,217.28000000000003,5,United Kingdom,0.6862323144643139,1,Medium,1,0,0.9003,False,,Low,2683,50,Monitor / Standard nurture,No urgent signal,None,No,
15554,2026-06-03T04:00:35+00:00,177,1,217.2,217.2,14,United Kingdom,0.6955443829224386,1,Medium,1,0,0.9003,False,,Low,2684,50,Monitor / Standard nurture,No urgent signal,None,No,
17733,2026-06-03T04:00:35+00:00,161,1,216.95,216.95,12,United Kingdom,0.6801937935153269,1,Medium,0,0,0.9003,False,,Low,2685,50,Monitor / Standard nurture,No urgent signal,None,No,
14476,2026-06-03T04:00:35+00:00,157,1,215.7,215.7,17,United Kingdom,0.651086975538461,1,Medium,1,0,0.9003,False,,Low,2686,50,Monitor / Standard nurture,No urgent signal,None,No,
16882,2026-06-03T04:00:35+00:00,139,2,215.7,107.85,15,United Kingdom,0.6101953258050294,1,Medium,0,0,0.9003,False,,Low,2687,50,Monitor / Standard nurture,No urgent signal,None,No,
16587,2026-06-03T04:00:35+00:00,132,1,215.15,215.15,13,United Kingdom,0.6553311281389907,1,Medium,1,0,0.9003,False,,Low,2688,50,Monitor / Standard nurture,No urgent signal,None,No,
16338,2026-06-03T04:00:35+00:00,57,1,214.8,214.8,11,United Kingdom,0.5724267246183798,1,Medium,1,0,0.9003,False,,Low,2689,50,Monitor / Standard nurture,No urgent signal,None,No,
16690,2026-06-03T04:00:35+00:00,101,3,213.95,71.31666666666666,7,United Kingdom,0.5612378786126803,1,Medium,0,0,0.9003,False,,Low,2690,50,Monitor / Standard nurture,No urgent signal,None,No,
13411,2026-06-03T04:00:35+00:00,7,1,213.55,213.55,17,United Kingdom,0.510165801842516,1,Medium,1,0,0.9003,False,,Low,2691,50,Monitor / Standard nurture,No urgent signal,None,No,
17783,2026-06-03T04:00:35+00:00,147,2,212.85,106.425,54,United Kingdom,0.5597261574135851,1,Medium,0,0,0.9003,False,,Low,2692,50,Monitor / Standard nurture,No urgent signal,None,No,
12574,2026-06-03T04:00:35+00:00,215,1,212.35,212.35,11,France,0.6936442310145754,1,Medium,1,0,0.9003,False,,Low,2693,50,Monitor / Standard nurture,No urgent signal,None,No,
15781,2026-06-03T04:00:35+00:00,37,2,211.3,105.65,11,United Kingdom,0.5254166489069158,1,Medium,0,0,0.9003,False,,Low,2694,50,Monitor / Standard nurture,No urgent signal,None,No,
13930,2026-06-03T04:00:35+00:00,36,1,210.0,210.0,10,United Kingdom,0.5242119018998346,1,Medium,0,0,0.9003,False,,Low,2695,50,Monitor / Standard nurture,No urgent signal,None,No,
16965,2026-06-03T04:00:35+00:00,126,1,209.59,209.59,26,United Kingdom,0.5759065965829463,1,Medium,1,0,0.9003,False,,Low,2696,50,Monitor / Standard nurture,No urgent signal,None,No,
17026,2026-06-03T04:00:35+00:00,85,3,208.98,69.66,4,United Kingdom,0.5585762933045992,1,Medium,1,0,0.9003,False,,Low,2697,50,Monitor / Standard nurture,No urgent signal,None,No,
17693,2026-06-03T04:00:35+00:00,37,1,208.63,208.63,16,United Kingdom,0.5042426845834701,1,Medium,1,0,0.9003,False,,Low,2698,50,Monitor / Standard nurture,No urgent signal,None,No,
17489,2026-06-03T04:00:35+00:00,112,1,208.56,208.56,16,United Kingdom,0.5870939133079951,1,Medium,0,0,0.9003,False,,Low,2699,50,Monitor / Standard nurture,No urgent signal,None,No,
16457,2026-06-03T04:00:35+00:00,118,1,208.36,208.36,9,United Kingdom,0.631490385794734,1,Medium,1,0,0.9003,False,,Low,2700,50,Monitor / Standard nurture,No urgent signal,None,No,
15212,2026-06-03T04:00:35+00:00,141,2,208.28,104.14,7,United Kingdom,0.6456124030289606,1,Medium,1,0,0.9003,False,,Low,2701,50,Monitor / Standard nurture,No urgent signal,None,No,
18114,2026-06-03T04:00:35+00:00,190,1,208.1,208.1,28,United Kingdom,0.6946462028045601,1,Medium,1,0,0.9003,False,,Low,2702,50,Monitor / Standard nurture,No urgent signal,None,No,
18081,2026-06-03T04:00:35+00:00,12,2,208.05,104.025,7,United Kingdom,0.5206408293762044,1,Medium,0,0,0.9003,False,,Low,2703,50,Monitor / Standard nurture,No urgent signal,None,No,
16866,2026-06-03T04:00:35+00:00,40,3,207.74,69.24666666666666,10,United Kingdom,0.5042384101590855,1,Medium,1,0,0.9003,False,,Low,2704,50,Monitor / Standard nurture,No urgent signal,None,No,
15925,2026-06-03T04:00:35+00:00,94,1,207.15,207.15,12,United Kingdom,0.610141972388285,1,Medium,1,0,0.9003,False,,Low,2705,50,Monitor / Standard nurture,No urgent signal,None,No,
15234,2026-06-03T04:00:35+00:00,176,1,206.84,206.84,14,United Kingdom,0.6645640817080403,1,Medium,1,0,0.9003,False,,Low,2706,50,Monitor / Standard nurture,No urgent signal,None,No,
14964,2026-06-03T04:00:35+00:00,147,1,206.21,206.21,13,United Kingdom,0.6481815047582442,1,Medium,1,0,0.9003,False,,Low,2707,50,Monitor / Standard nurture,No urgent signal,None,No,
16284,2026-06-03T04:00:35+00:00,293,1,205.8,205.8,30,United Kingdom,0.7574930983577062,1,High,0,1,0.2273,False,,Low,2708,50,Win-back campaign,"High churn risk, lower value",Light discount,No,
17670,2026-06-03T04:00:35+00:00,127,1,205.7,205.7,11,United Kingdom,0.6421685660158091,1,Medium,1,0,0.9003,False,,Low,2709,50,Monitor / Standard nurture,No urgent signal,None,No,
17928,2026-06-03T04:00:35+00:00,146,2,204.96,102.48,21,United Kingdom,0.598191216055726,1,Medium,0,0,0.9003,False,,Low,2710,50,Monitor / Standard nurture,No urgent signal,None,No,
15319,2026-06-03T04:00:35+00:00,183,1,204.5,204.5,16,United Kingdom,0.6707790198539115,1,Medium,1,0,0.9003,False,,Low,2711,50,Monitor / Standard nurture,No urgent signal,None,No,
18273,2026-06-03T04:00:35+00:00,157,2,204.0,102.0,1,United Kingdom,0.7120882335370876,1,High,0,1,0.2273,False,,Low,2712,50,Win-back campaign,"High churn risk, lower value",Light discount,No,
17891,2026-06-03T04:00:35+00:00,62,1,203.86,203.86,34,United Kingdom,0.4838101687685709,0,Medium,1,0,0.9003,False,,Low,2713,50,Monitor / Standard nurture,No urgent signal,None,No,
13592,2026-06-03T04:00:35+00:00,105,3,203.51,67.83666666666666,12,United Kingdom,0.5642141421987209,1,Medium,0,0,0.9003,False,,Low,2714,50,Monitor / Standard nurture,No urgent signal,None,No,
16667,2026-06-03T04:00:35+00:00,184,1,203.35,203.35,20,United Kingdom,0.6897313318440795,1,Medium,0,0,0.9003,False,,Low,2715,50,Monitor / Standard nurture,No urgent signal,None,No,
13904,2026-06-03T04:00:35+00:00,194,1,201.12,201.12,17,United Kingdom,0.6720365048746694,1,Medium,0,0,0.9003,False,,Low,2716,50,Monitor / Standard nurture,No urgent signal,None,No,
13133,2026-06-03T04:00:35+00:00,173,3,200.45,66.81666666666668,12,United Kingdom,0.6454161027353186,1,Medium,1,0,0.9003,False,,Low,2717,50,Monitor / Standard nurture,No urgent signal,None,No,
13918,2026-06-03T04:00:35+00:00,153,1,198.2,198.2,8,United Kingdom,0.6822087456750282,1,Medium,0,0,0.9003,False,,Low,2718,50,Monitor / Standard nurture,No urgent signal,None,No,
18281,2026-06-03T04:00:35+00:00,80,2,197.14,98.57,17,United Kingdom,0.5296263875611597,1,Medium,1,0,0.9003,False,,Low,2719,50,Monitor / Standard nurture,No urgent signal,None,No,
15746,2026-06-03T04:00:35+00:00,34,1,196.88,196.88,28,United Kingdom,0.4894110388321432,0,Medium,1,0,0.9003,False,,Low,2720,50,Monitor / Standard nurture,No urgent signal,None,No,
14100,2026-06-03T04:00:35+00:00,37,1,194.9,194.9,24,United Kingdom,0.5358264392400397,1,Medium,1,0,0.9003,False,,Low,2721,50,Monitor / Standard nurture,No urgent signal,None,No,
13568,2026-06-03T04:00:35+00:00,73,1,192.85,192.85,41,United Kingdom,0.5517631444936332,1,Medium,1,0,0.9003,False,,Low,2722,50,Monitor / Standard nurture,No urgent signal,None,No,
15729,2026-06-03T04:00:35+00:00,112,3,192.55,64.18333333333334,10,United Kingdom,0.5931895364622103,1,Medium,1,0,0.9003,False,,Low,2723,50,Monitor / Standard nurture,No urgent signal,None,No,
15909,2026-06-03T04:00:35+00:00,73,1,191.94,191.94,7,United Kingdom,0.6058584923373991,1,Medium,1,0,0.9003,False,,Low,2724,50,Monitor / Standard nurture,No urgent signal,None,No,
15412,2026-06-03T04:00:35+00:00,71,1,190.53,190.53,10,United Kingdom,0.5879418218142788,1,Medium,1,0,0.9003,False,,Low,2725,50,Monitor / Standard nurture,No urgent signal,None,No,
18013,2026-06-03T04:00:35+00:00,55,2,189.85,94.925,31,United Kingdom,0.45476635527949855,0,Medium,1,0,0.9003,False,,Low,2726,50,Monitor / Standard nurture,No urgent signal,None,No,
13826,2026-06-03T04:00:35+00:00,76,1,189.5,189.5,10,United Kingdom,0.6029770518615212,1,Medium,1,0,0.9003,False,,Low,2727,50,Monitor / Standard nurture,No urgent signal,None,No,
14697,2026-06-03T04:00:35+00:00,118,2,189.17,94.585,22,United Kingdom,0.5548127110649961,1,Medium,1,0,0.9003,False,,Low,2728,50,Monitor / Standard nurture,No urgent signal,None,No,
17781,2026-06-03T04:00:35+00:00,59,2,188.02,94.01,12,United Kingdom,0.5711597431951647,1,Medium,1,0,0.9003,False,,Low,2729,50,Monitor / Standard nurture,No urgent signal,None,No,
12981,2026-06-03T04:00:35+00:00,33,1,187.18,187.18,11,United Kingdom,0.5352090377066484,1,Medium,0,0,0.9003,False,,Low,2730,50,Monitor / Standard nurture,No urgent signal,None,No,
17574,2026-06-03T04:00:35+00:00,142,1,185.65,185.65,8,United Kingdom,0.680522321362857,1,Medium,1,0,0.9003,False,,Low,2731,50,Monitor / Standard nurture,No urgent signal,None,No,
16097,2026-06-03T04:00:35+00:00,140,1,185.05,185.05,10,United Kingdom,0.6675458011946976,1,Medium,1,0,0.9003,False,,Low,2732,50,Monitor / Standard nurture,No urgent signal,None,No,
13618,2026-06-03T04:00:35+00:00,73,1,184.54,184.54,13,United Kingdom,0.5517284042082602,1,Medium,1,0,0.9003,False,,Low,2733,50,Monitor / Standard nurture,No urgent signal,None,No,
15139,2026-06-03T04:00:35+00:00,139,2,183.76,91.88,13,United Kingdom,0.5930612804288191,1,Medium,1,0,0.9003,False,,Low,2734,50,Monitor / Standard nurture,No urgent signal,None,No,
14059,2026-06-03T04:00:35+00:00,166,1,183.6,183.6,8,United Kingdom,0.6880130172800787,1,Medium,1,0,0.9003,False,,Low,2735,50,Monitor / Standard nurture,No urgent signal,None,No,
15292,2026-06-03T04:00:35+00:00,101,1,179.94,179.94,24,United Kingdom,0.6115159273829719,1,Medium,1,0,0.9003,False,,Low,2736,50,Monitor / Standard nurture,No urgent signal,None,No,
15895,2026-06-03T04:00:35+00:00,49,1,179.17,179.17,11,United Kingdom,0.566215257169307,1,Medium,1,0,0.9003,False,,Low,2737,50,Monitor / Standard nurture,No urgent signal,None,No,
14705,2026-06-03T04:00:35+00:00,98,1,179.0,179.0,1,United Kingdom,0.6832873523219102,1,Medium,1,0,0.9003,False,,Low,2738,50,Monitor / Standard nurture,No urgent signal,None,No,
17879,2026-06-03T04:00:35+00:00,73,1,178.51999999999998,178.51999999999998,6,United Kingdom,0.6382208224260494,1,Medium,1,0,0.9003,False,,Low,2739,50,Monitor / Standard nurture,No urgent signal,None,No,
12622,2026-06-03T04:00:35+00:00,132,1,177.05,177.05,11,Germany,0.6051939986321163,1,Medium,1,0,0.9003,False,,Low,2740,50,Monitor / Standard nurture,No urgent signal,None,No,
12604,2026-06-03T04:00:35+00:00,161,1,175.45,175.45,10,France,0.618717396125677,1,Medium,0,0,0.9003,False,,Low,2741,50,Monitor / Standard nurture,No urgent signal,None,No,
17331,2026-06-03T04:00:35+00:00,23,1,175.2,175.2,1,United Kingdom,0.6669415558077689,1,Medium,1,0,0.9003,False,,Low,2742,50,Monitor / Standard nurture,No urgent signal,None,No,
12509,2026-06-03T04:00:35+00:00,184,1,173.45,173.45,7,France,0.6837619116587929,1,Medium,1,0,0.9003,False,,Low,2743,50,Monitor / Standard nurture,No urgent signal,None,No,
18010,2026-06-03T04:00:35+00:00,156,1,172.8,172.8,14,United Kingdom,0.6847140997833254,1,Medium,1,0,0.9003,False,,Low,2744,50,Monitor / Standard nurture,No urgent signal,None,No,
14536,2026-06-03T04:00:35+00:00,159,1,171.8,171.8,18,United Kingdom,0.6918268818196655,1,Medium,1,0,0.9003,False,,Low,2745,50,Monitor / Standard nurture,No urgent signal,None,No,
12962,2026-06-03T04:00:35+00:00,13,1,170.54000000000002,170.54000000000002,11,United Kingdom,0.5337177698651083,1,Medium,1,0,0.9003,False,,Low,2746,50,Monitor / Standard nurture,No urgent signal,None,No,
15256,2026-06-03T04:00:35+00:00,48,2,170.4,85.2,6,United Kingdom,0.5508182290144474,1,Medium,1,0,0.9003,False,,Low,2747,50,Monitor / Standard nurture,No urgent signal,None,No,
13529,2026-06-03T04:00:35+00:00,104,1,169.1,169.1,7,United Kingdom,0.6781467039976874,1,Medium,0,0,0.9003,False,,Low,2748,50,Monitor / Standard nurture,No urgent signal,None,No,
17367,2026-06-03T04:00:35+00:00,138,1,168.4,168.4,33,United Kingdom,0.6060856865167719,1,Medium,1,0,0.9003,False,,Low,2749,50,Monitor / Standard nurture,No urgent signal,None,No,
18099,2026-06-03T04:00:35+00:00,27,1,168.31,168.31,19,United Kingdom,0.505426321628416,1,Medium,1,0,0.9003,False,,Low,2750,50,Monitor / Standard nurture,No urgent signal,None,No,
14046,2026-06-03T04:00:35+00:00,184,1,168.04,168.04,14,United Kingdom,0.6473725530492347,1,Medium,1,0,0.9003,False,,Low,2751,50,Monitor / Standard nurture,No urgent signal,None,No,
16808,2026-06-03T04:00:35+00:00,174,1,166.5,166.5,19,United Kingdom,0.6717999226949007,1,Medium,0,0,0.9003,False,,Low,2752,50,Monitor / Standard nurture,No urgent signal,None,No,
13967,2026-06-03T04:00:35+00:00,45,2,166.3,83.15,4,United Kingdom,0.572979135377278,1,Medium,1,0,0.9003,False,,Low,2753,50,Monitor / Standard nurture,No urgent signal,None,No,
16113,2026-06-03T04:00:35+00:00,83,1,166.14,166.14,30,United Kingdom,0.5442472834701826,1,Medium,1,0,0.9003,False,,Low,2754,50,Monitor / Standard nurture,No urgent signal,None,No,
14029,2026-06-03T04:00:35+00:00,44,1,165.20000000000002,165.20000000000002,6,United Kingdom,0.6297787601272827,1,Medium,0,0,0.9003,False,,Low,2755,50,Monitor / Standard nurture,No urgent signal,None,No,
17535,2026-06-03T04:00:35+00:00,180,1,164.4,164.4,13,United Kingdom,0.6854764277411297,1,Medium,1,0,0.9003,False,,Low,2756,50,Monitor / Standard nurture,No urgent signal,None,No,
18200,2026-06-03T04:00:35+00:00,6,1,164.0,164.0,29,United Kingdom,0.47644938808762777,0,Medium,1,0,0.9003,False,,Low,2757,50,Monitor / Standard nurture,No urgent signal,None,No,
16517,2026-06-03T04:00:35+00:00,177,1,162.7,162.7,17,United Kingdom,0.6847318323044751,1,Medium,1,0,0.9003,False,,Low,2758,50,Monitor / Standard nurture,No urgent signal,None,No,
13229,2026-06-03T04:00:35+00:00,125,1,160.95,160.95,10,United Kingdom,0.6647346372232905,1,Medium,1,0,0.9003,False,,Low,2759,50,Monitor / Standard nurture,No urgent signal,None,No,
12641,2026-06-03T04:00:35+00:00,15,1,160.85,160.85,10,Sweden,0.6152156441282122,1,Medium,1,0,0.9003,False,,Low,2760,50,Monitor / Standard nurture,No urgent signal,None,No,
18146,2026-06-03T04:00:35+00:00,40,2,160.35000000000002,80.17500000000001,10,United Kingdom,0.506261747460435,1,Medium,1,0,0.9003,False,,Low,2761,50,Monitor / Standard nurture,No urgent signal,None,No,
15775,2026-06-03T04:00:35+00:00,145,2,160.26,80.13,9,United Kingdom,0.6089993618376096,1,Medium,1,0,0.9003,False,,Low,2762,50,Monitor / Standard nurture,No urgent signal,None,No,
16616,2026-06-03T04:00:35+00:00,57,1,160.1,160.1,11,United Kingdom,0.5710201349455831,1,Medium,0,0,0.9003,False,,Low,2763,50,Monitor / Standard nurture,No urgent signal,None,No,
13420,2026-06-03T04:00:35+00:00,49,2,159.85,79.925,8,United Kingdom,0.5393704319776551,1,Medium,1,0,0.9003,False,,Low,2764,50,Monitor / Standard nurture,No urgent signal,None,No,
18224,2026-06-03T04:00:35+00:00,163,1,158.95000000000002,158.95000000000002,10,United Kingdom,0.6989193958805349,1,Medium,1,0,0.9003,False,,Low,2765,50,Monitor / Standard nurture,No urgent signal,None,No,
17229,2026-06-03T04:00:35+00:00,42,1,157.71,157.71,32,United Kingdom,0.5143687574825836,1,Medium,0,0,0.9003,False,,Low,2766,50,Monitor / Standard nurture,No urgent signal,None,No,
17250,2026-06-03T04:00:35+00:00,161,1,157.65,157.65,23,United Kingdom,0.6691678206884272,1,Medium,1,0,0.9003,False,,Low,2767,50,Monitor / Standard nurture,No urgent signal,None,No,
15007,2026-06-03T04:00:35+00:00,59,1,156.91,156.91,12,United Kingdom,0.5866902849592658,1,Medium,1,0,0.9003,False,,Low,2768,50,Monitor / Standard nurture,No urgent signal,None,No,
14406,2026-06-03T04:00:35+00:00,19,1,156.75,156.75,8,United Kingdom,0.5536779367731234,1,Medium,1,0,0.9003,False,,Low,2769,50,Monitor / Standard nurture,No urgent signal,None,No,
15438,2026-06-03T04:00:35+00:00,31,1,156.57999999999998,156.57999999999998,25,United Kingdom,0.5336001743139205,1,Medium,1,0,0.9003,False,,Low,2770,50,Monitor / Standard nurture,No urgent signal,None,No,
15263,2026-06-03T04:00:35+00:00,6,1,156.51,156.51,12,United Kingdom,0.5191514785940405,1,Medium,1,0,0.9003,False,,Low,2771,50,Monitor / Standard nurture,No urgent signal,None,No,
13302,2026-06-03T04:00:35+00:00,55,2,155.2,77.6,3,United Kingdom,0.6478381777037324,1,Medium,1,0,0.9003,False,,Low,2772,50,Monitor / Standard nurture,No urgent signal,None,No,
